Num_Stacked_Data,unpen_beta,CV_beta,unpen_gamma,CV_gamma,unpen_pred_RMSE,cv_pred_RMSE,unpen_pred_MAE,cv_pred_MAE,unpen_pred_Spearman,cv_pred_Spearman,unpen_Correct_pred,cv_Correct_pred,unpen_wrong_pred,cv_wrong_pred,unpen_team_size_RMSE,cv_team_size_RMSE,unpen_team_size_MAE,cv_team_size_MAE,unpen_team_size_Spearman,cv_team_size_Spearman,unpen_team_size_correct_pred,cv_team_size_correct_pred,unpen_team_size_wrong_pred,cv_team_size_wrong_pred,unpen_combine_RMSE,cv_combine_RMSE,unpen_combine_MAE,cv_combine_MAE,unpen_combine_Spearman,cv_combine_Spearman,unpen_combine_correct_pred,cv_combine_correct_pred,unpen_combine_incorrect_pred,cv_combine_incorrect_pred,unpen_RMSE_between_alpha,cv_RMSE_between_alpha,unpen_MAE_between_alpha,cv_MAE_between_alpha,unpen_Opt_lik_est,cv_Opt_lik_est
1,1.0,1.0,-13.375670561787654,2.212119416055815,2.2906961600000004,2.9954995600000003,1.703,2.259,0.8682707199999999,0.7713532399999999,0.23525,0.19325,0.76475,0.80675,1.5212214,1.5212214,1.118,1.118,0.94277656,0.94277656,0.3325,0.3325,0.6675,0.6675,1.7650084,2.0008768,1.3075,1.502,0.92273,0.8995168,0.299,0.265,0.701,0.735,163.6010218,1.89160544,136.02541539999999,1.59646448,8.26738756,20.70275044
2,1.0,1.0,1.003567900988701,1.5851508665522933,1.63626408,1.78717812,1.213,1.34,0.93292948,0.91904728,0.31075,0.286,0.68925,0.714,1.21689428,1.21689428,0.8815,0.8815,0.9630704,0.9630704,0.38425,0.38425,0.61575,0.61575,1.330902,1.3764144,0.9565,0.991,0.9556232,0.952504,0.37975,0.37575,0.62025,0.62425,40.63279411999999,1.08890844,33.806031600000004,0.89027388,26.698944639999997,34.98351811999999
3,1.0,1.0,1.1129223857890833,1.4303955684066296,1.40426376,1.50698196,1.017,1.104,0.95054112,0.94325892,0.36025,0.3355,0.63975,0.6645,1.0769901199999998,1.0769901199999998,0.7465,0.7465,0.97131724,0.97131724,0.44975,0.44975,0.55025,0.55025,1.1393456,1.1728535999999998,0.796,0.822,0.967518,0.9654956,0.437,0.428,0.563,0.572,17.52234848,0.89978944,13.883059000000001,0.7316972,46.591201840000004,54.25323612
4,1.0,1.0,1.1678851647548862,1.3990951949104447,1.27817964,1.33897332,0.911,0.963,0.9582234799999999,0.9546471599999999,0.396,0.37625,0.604,0.62375,0.98847764,0.98847764,0.6765,0.6765,0.9753763200000001,0.9753763200000001,0.47875,0.47875,0.52125,0.52125,1.0449632,1.0707776,0.713,0.7345,0.9722964,0.9710024,0.475,0.4635,0.525,0.5365,10.272125160000002,0.80982428,7.905608559999999,0.66777292,65.61813043999999,72.84956055999999
5,1.0,1.0,1.2396961627131882,1.4101316387687715,1.2176535600000002,1.2659480400000003,0.86,0.8995,0.9628586,0.95988212,0.411,0.4,0.589,0.6,0.92680448,0.92680448,0.6115,0.6115,0.97837636,0.97837636,0.52425,0.52425,0.47575,0.47575,0.9788975999999999,0.9948728,0.6555,0.6685,0.9758716,0.9750371999999999,0.49975,0.497,0.50025,0.503,5.90425392,0.72585968,4.1676118,0.5816053600000001,84.40979415999999,91.34719508
6,1.0,1.0,1.2292447653099339,1.3746624077417988,1.09402904,1.1247685200000002,0.7645,0.7925,0.97007056,0.96838796,0.43975,0.4275,0.56025,0.5725,0.90648288,0.90648288,0.612,0.612,0.9794234799999999,0.9794234799999999,0.50625,0.50625,0.49375,0.49375,0.9118748,0.9214664,0.609,0.617,0.9790852,0.9787092000000001,0.512,0.5075,0.488,0.4925,4.25208496,0.67766084,2.93411988,0.5451934,103.81363072,110.72678448
7,1.0,1.0,1.2395966739425934,1.360640300738039,1.03692868,1.0716028800000001,0.7235,0.749,0.97263544,0.97094112,0.4565,0.4495,0.5435,0.5505,0.83271812,0.83271812,0.5395,0.5395,0.98262312,0.98262312,0.55375,0.55375,0.44625,0.44625,0.8334535999999999,0.8520091999999999,0.533,0.5465,0.9821328000000001,0.9814139999999999,0.56525,0.55875,0.43475,0.44125,3.1288855599999996,0.57994788,1.9974640799999999,0.4675256,122.585548,129.47381108000002
8,1.0,1.0,1.1965936540181281,1.3063503419866789,0.9904149200000001,1.015099,0.68,0.702,0.97542336,0.97428224,0.47475,0.46275,0.52525,0.53725,0.7884305200000001,0.7884305200000001,0.5015,0.5015,0.9843532,0.9843532,0.5765,0.5765,0.4235,0.4235,0.789118,0.7954187999999999,0.5025,0.506,0.9841323999999999,0.9838963999999999,0.5765,0.5755,0.4235,0.4245,2.5522312400000002,0.52708468,1.6043356,0.4229866,141.71882248,148.65954048000003
9,1.0,1.0,1.2552280063626247,1.355602347963365,0.99308584,1.0134294000000001,0.6775,0.696,0.9752702400000001,0.97423512,0.4825,0.47325,0.5175,0.52675,0.80162644,0.80162644,0.5105,0.5105,0.9838589199999999,0.9838589199999999,0.57375,0.57375,0.42625,0.42625,0.8048335999999999,0.8112099999999999,0.5125,0.517,0.9835695999999999,0.9832868,0.57275,0.5715,0.42725,0.4285,1.5665069200000001,0.49655992,0.97376052,0.40148651999999996,160.17977199999999,167.23580888
10,1.0,1.0,1.2376484863552868,1.3238984143867023,0.97336544,0.9818296400000002,0.665,0.6735,0.97637624,0.9759410000000001,0.48175,0.47725,0.51825,0.52275,0.8000032,0.8000032,0.507,0.507,0.98382356,0.98382356,0.57875,0.57875,0.42125,0.42125,0.8111636,0.8190519999999999,0.522,0.5295,0.9833188,0.9830136,0.56175,0.55725,0.43825,0.44275,1.48820332,0.46610456,0.8966976799999999,0.37492072,179.79544507999998,186.63117536
